timestamp,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,mid,width,sma_20,sma_50,sma_cross,target
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,60.22923640645432,4184.232684597679,4801.3287972710605,-617.0961126733819,74764.10378268293,58189.422217317086,66476.763,24.933045499471508,66476.763,55315.645599999996,11161.11740000001,0
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,58.317053623690164,3844.733633412812,4610.009764499411,-765.276131086599,74076.3577640921,59934.4332359079,67005.3955,21.10565040718878,67005.3955,55827.2242,11178.171300000002,0
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,46.745440109777526,3082.4154180011465,4304.490895199759,-1222.0754771986121,74118.58522577671,59842.73577422329,66980.6605,21.313390081534685,66980.6605,56199.9182,10780.742299999998,1
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,56.43347020085794,2920.9336775162083,4027.779451663049,-1106.8457741468405,73934.58903236825,60697.68496763175,67316.137,19.66379036981356,67316.137,56697.9064,10618.230600000003,0
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,52.36789164131584,2574.5236110107435,3737.128283532588,-1162.6046725218443,73757.36204155577,61186.248958444245,67471.8055,18.631653606944788,67471.8055,57156.3318,10315.473700000002,0
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,49.56564478862737,2137.798531999222,3417.262333225915,-1279.4638012266928,73575.662519467,61548.884480532986,67562.2735,17.801026247191075,67562.2735,57570.6058,9991.667699999998,1
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,49.89319783338764,1786.6981591896256,3091.149498418657,-1304.4513392290314,73500.81090845511,61711.3400915449,67606.0755,17.438478316804837,67606.0755,57986.405999999995,9619.66950000001,1
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,55.12022329592009,1748.1227883651372,2822.5441564079533,-1074.421368042816,73443.8335114201,61664.745488579894,67554.2895,17.436476810018423,67554.2895,58470.384000000005,9083.905499999993,1
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,58.94470936602137,1910.9713407007512,2640.229593266513,-729.2582525657617,73559.04941399398,62165.12958600602,67862.0895,16.789815804283425,67862.0895,59016.32659999999,8845.762900000009,1
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,59.09653190091007,2025.396373548312,2517.262949322873,-491.8665757745607,73764.50602475223,62351.06897524778,68057.7875,16.770214649579163,68057.7875,59561.912599999996,8495.87490000001,0
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,57.98876032392487,2050.6414406106633,2423.938647580431,-373.29720696976756,73898.94509063997,62481.31190936003,68190.1285,16.74382118414682,68190.1285,60089.333399999996,8100.79510000001,1
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,60.03021638573154,2151.6012915499887,2369.4711763743426,-217.8698848243539,74141.99193385012,62503.90606614986,68322.949,17.033933748527545,68322.949,60617.9534,7704.995599999995,0
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,57.88074902224463,2131.988396513276,2321.9746204021294,-189.9862238888536,74256.80121362326,62542.82378637675,68399.8125,17.125744938623196,68399.8125,61109.1912,7290.621299999999,0
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,57.24383448171477,2070.9183688176854,2271.7633700852407,-200.8450012675553,74306.34244438376,62555.912555616254,68431.1275,17.171176799282613,68431.1275,61558.17939999999,6872.948100000009,1
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,60.22584445934408,2134.9107018901705,2244.3928364462267,-109.48213455605628,74176.97496347364,62605.47103652635,68391.223,16.91957450000168,68391.223,62028.7578,6362.465199999999,0
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,56.17463554935365,2030.672436327135,2201.6487564224085,-170.97632009527342,73947.84305626972,62654.38194373028,68301.1125,16.534812829790198,68301.1125,62455.75399999999,5845.358500000009,0
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,47.36462401733283,1591.951944090266,2079.70939395598,-487.7574498657141,73246.42922124072,62594.953778759285,67920.6915,15.682224675939041,67920.6915,62766.6884,5154.003100000002,1
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,48.404088237425626,1269.912561920748,1917.7500275489338,-647.8374656281858,72790.3857257428,62508.43127425717,67649.40849999999,15.198883004994245,67649.40849999999,63091.962199999994,4557.446299999996,1
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,53.41364662539638,1204.515979743257,1775.1032179877986,-570.5872382445416,72685.56813846606,62512.04286153392,67598.80549999999,15.04985953772828,67598.80549999999,63425.8146,4172.99089999999,0
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,51.97735565544176,1086.3311249917315,1637.3487993885853,-551.0176743968539,72701.26647908485,62748.343520915165,67724.80500000001,14.696126416561384,67724.80500000001,63744.627,3980.178000000007,1
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,54.11893335566129,1067.1416105853568,1523.3073616279398,-456.165751042583,72744.6840353153,62755.17796468472,67749.93100000001,14.74467342355016,67749.93100000001,64080.06480000001,3669.866200000004,1
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,55.05113966421849,1076.991288921272,1434.0441470866062,-357.0528581653343,72880.43799419612,62794.46400580388,67837.451,14.867855203451327,67837.451,64434.4198,3403.0311999999976,1
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,59.37621997247066,1252.6886575443204,1397.773049178149,-145.08439163382855,72837.5089691987,63805.65303080128,68321.58099999999,13.219623735576924,68321.58099999999,64824.0664,3497.5145999999877,0
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,53.32607225301372,1178.7115115077468,1353.9607416440688,-175.249230136322,72910.81503316274,63862.89596683724,68386.85549999999,13.230494369382873,68386.85549999999,65171.491799999996,3215.3636999999944,1
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,56.210491224181865,1225.7875194676162,1328.3260972087783,-102.53857774116204,73064.32421042482,64222.36778957517,68643.34599999999,12.881010230546824,68643.34599999999,65538.93699999999,3104.4089999999997,0
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,54.67934075512644,1198.8557591003628,1302.4320295870953,-103.57627048673248,72805.16773443906,65102.48326556096,68953.8255,11.170786266061635,68953.8255,65902.0738,3051.751700000008,0
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,48.147475965310726,933.5750265151873,1228.6606289727138,-295.0856024575264,72347.79393822387,65872.50806177613,69110.151,9.369514872638236,69110.151,66218.6358,2891.5151999999944,0
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,42.15679528624085,460.46168871750706,1075.0208409216725,-614.5591522041655,72822.78816201017,65068.96583798985,68945.87700000001,11.246245114875137,68945.87700000001,66482.243,2463.6340000000055,1
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,46.08855001512956,223.13184641199769,904.6430420197375,-681.5111956077399,72838.01242954377,64631.92457045623,68734.9685,11.938738080730397,68734.9685,66764.1154,1970.8531000000075,0
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,42.11080842970373,-144.1901878320641,694.8763960493773,-839.0665838814414,73069.11704931402,63744.018950685975,68406.568,13.631875375809013,68406.568,66997.9382,1408.6297999999952,1
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,42.99332261658448,-400.5480187887151,475.7915130817588,-876.3395318704739,73167.26322479363,63078.212775206375,68122.738,14.810107088748037,68122.738,67184.2766,938.4614000000001,0
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,38.71096734940715,-797.5416696090106,221.12487654360493,-1018.6665461526155,73348.72440793276,61946.42859206722,67647.5765,16.855438739724175,67647.5765,67269.0772,378.49929999999586,1
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,43.95063976321125,-924.5707502276637,-8.014248810648809,-916.5565014170148,73212.06185259424,61445.04514740574,67328.5535,17.477008035214215,67328.5535,67289.83679999999,38.716700000004494,1
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,44.75766800968935,-985.8034401684563,-203.57208708221032,-782.2313530862459,73018.00596645966,61062.68403354035,67040.345,17.833025669720698,67040.345,67343.5774,-303.2323999999935,1
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,47.38974500464557,-932.9930013452104,-349.4562699348104,-583.5367314104,72434.53767478043,61012.21032521957,66723.374,17.11892949172633,66723.374,67394.6312,-671.2572000000073,1
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,47.391091612943,-880.9402301720693,-455.75306198226224,-425.18716818980704,72084.20340616972,60891.67959383025,66487.94149999999,16.83391538349773,66487.94149999999,67453.7086,-965.7671000000119,1
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,51.84314676393871,-680.2934125273459,-500.661132091279,-179.63228043606694,72133.52523755265,60977.89076244735,66555.708,16.76134896665106,66555.708,67527.8156,-972.107600000003,0
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,50.843188572805474,-547.6720777626324,-510.0633212255497,-37.608756537082684,72149.94353378423,61006.54446621575,66578.24399999999,16.737297949114545,66578.24399999999,67491.1814,-912.9374000000098,0
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,45.85127672633402,-606.9938003513962,-529.449417050719,-77.54438330067717,71952.76782121156,60783.90017878845,66368.334,16.82860932206481,66368.334,67502.493,-1134.1589999999997,1
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,46.40808570419647,-629.9012035152191,-549.539774343619,-80.3614291716001,71801.60159499382,60602.83840500618,66202.22,16.915993436455206,66202.22,67470.979,-1268.7590000000055,0
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,44.68171430118416,-698.7706367231731,-579.3859468195299,-119.38468990364322,71497.69098072905,60394.150019270935,65945.9205,16.83734320071871,65945.9205,67409.91579999999,-1463.995299999995,0
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,43.937285273909325,-769.337165456207,-617.3761905468654,-151.96097490934164,71071.01058611841,60230.98941388159,65651.0,16.51158576752346,65651.0,67316.6716,-1665.6716000000015,0
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,43.0757604558098,-843.2474980481129,-662.550452047115,-180.69704600099794,70001.97304624203,60449.88895375798,65225.931000000004,14.644611347109853,65225.931000000004,67212.77859999999,-1986.8475999999864,1
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,45.577210455608096,-831.9247387050491,-696.4253093787017,-135.49942932634735,69414.82757408207,60509.03442591795,64961.931000000004,13.709249418962191,64961.931000000004,67110.981,-2149.0499999999956,0
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,37.91015987895981,-1068.3650299467408,-770.8132534923096,-297.5517764544312,68475.12480020878,60452.82919979121,64463.977,12.444617868391166,64463.977,66882.859,-2418.881999999998,0
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,33.52350899451889,-1425.4717535127857,-901.7449534964048,-523.7268000163808,67885.70981712804,59878.11818287197,63881.914000000004,12.534990160526602,63881.914000000004,66621.1182,-2739.204199999993,1
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,35.93087560441947,-1633.5188816227892,-1048.0997391216818,-585.4191425011074,67714.42998122626,59243.80701877374,63479.1185,13.343951779123275,63479.1185,66340.8822,-2861.763699999996,1
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,47.23512425202637,-1473.0621428870581,-1133.0922198747571,-339.969923012301,67664.75567773095,59189.23132226904,63426.9935,13.362645598930852,63426.9935,66170.7436,-2743.7501000000047,1
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,49.7583342695061,-1249.988947092541,-1156.4715653183139,-93.51738177422703,67458.17001906765,59218.83698093234,63338.50349999999,13.00841128672279,63338.50349999999,66058.5874,-2720.0839000000124,1
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,50.06376388976688,-1051.402153269577,-1135.4576829085665,84.05552963898958,67498.18135606634,59238.02664393365,63368.10399999999,13.035193087255214,63368.10399999999,66032.81480000001,-2664.7108000000153,0
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,47.85227911392829,-951.3842133425278,-1098.6429889953588,147.258775652831,67462.90943264673,59210.47856735328,63336.694,13.029462613399822,63336.694,65928.24900000001,-2591.5550000000076,0
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,45.66382963306287,-930.2349531336731,-1064.9613818230216,134.7264286893485,67435.24939359238,59341.609606407634,63388.429500000006,12.768323574233293,63388.429500000006,65822.29079999999,-2433.8612999999823,0
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,42.892762433505524,-992.3329976636742,-1050.435704991152,58.1027073274779,67432.40385019952,59116.75014980049,63274.577000000005,13.142171934865768,63274.577000000005,65807.4034,-2532.826399999991,1
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,48.54501491145638,-879.6269869944299,-1016.2739613918077,136.6469743973778,67388.39739207711,59086.35660792289,63237.377,13.128376251523239,63237.377,65712.0734,-2474.6963999999934,0
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,43.00349453735251,-962.703622658184,-1005.559893645083,42.85627098689895,67233.62057957104,58827.07342042895,63030.346999999994,13.337301092665879,63030.346999999994,65618.0478,-2587.700800000006,1
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,43.08349385443626,-1014.7470993445095,-1007.3973347849684,-7.349764559541086,67036.44936119339,58612.72863880661,62824.589,13.408318074928868,62824.589,65558.6348,-2734.0458,1
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,45.18054951236993,-991.4678050179064,-1004.2114288315561,12.74362381364972,66381.82252920908,58733.82247079091,62557.822499999995,12.22548955954816,62557.822499999995,65508.51440000001,-2950.6919000000125,1
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,49.60543872995968,-845.774935616515,-972.5241301885479,126.74919457203293,65783.7585681343,58984.49443186569,62384.1265,10.899029156509247,62384.1265,65423.116200000004,-3038.9897000000055,0
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,45.87384361857979,-830.686277987319,-944.1565597483022,113.4702817609832,65548.20596874048,58948.837031259514,62248.521499999995,10.60164768328027,62248.521499999995,65257.065800000004,-3008.5443000000087,1
